Controller pinned to core 3.
Scheduler started.
pulled barnes
pulled radix
pulled blackscholes
pulled canneal
pulled freqmine
pulled streamcluster
pulled vips
[MEMCACHED] cores updated to: ['0', '1', '2']
[radix] started on cores: [3] with 1 threads.
[monitor] ['51%', '53%', '50%', '100%']  memcached=154.4%
[monitor] ['65%', '100%', '100%', '64%']  memcached=128.8%
[monitor] ['67%', '100%', '100%', '62%']  memcached=128.4%
[monitor] ['65%', '100%', '100%', '64%']  memcached=128.8%
[monitor] ['67%', '100%', '100%', '66%']  memcached=132.4%
[monitor] ['66%', '100%', '100%', '63%']  memcached=128.6%
[monitor] ['64%', '100%', '100%', '64%']  memcached=127.8%
[monitor] ['63%', '100%', '100%', '59%']  memcached=122.6%
[monitor] ['62%', '100%', '100%', '62%']  memcached=124.3%
[monitor] ['62%', '100%', '100%', '61%']  memcached=122.9%
[monitor] ['62%', '100%', '100%', '61%']  memcached=123.3%
[monitor] ['61%', '100%', '100%', '62%']  memcached=123.3%
[monitor] ['64%', '100%', '100%', '61%']  memcached=125.2%
[monitor] ['62%', '100%', '100%', '62%']  memcached=124.3%
[monitor] ['66%', '100%', '100%', '67%']  memcached=132.5%
[monitor] ['62%', '100%', '100%', '62%']  memcached=124.7%
[monitor] ['64%', '100%', '100%', '64%']  memcached=127.8%
[monitor] ['63%', '100%', '100%', '61%']  memcached=124.3%
[monitor] ['62%', '100%', '100%', '61%']  memcached=122.7%
[monitor] ['61%', '100%', '100%', '62%']  memcached=123.3%
[monitor] ['62%', '100%', '100%', '63%']  memcached=125.7%
[monitor] ['59%', '100%', '100%', '62%']  memcached=121.6%
[monitor] ['50%', '100%', '100%', '49%']  memcached=98.6%
[monitor] ['54%', '100%', '100%', '51%']  memcached=105.2%
[monitor] ['49%', '100%', '100%', '49%']  memcached=97.1%
[monitor] ['51%', '100%', '100%', '47%']  memcached=98.6%
[monitor] ['51%', '100%', '100%', '51%']  memcached=102.7%
[monitor] ['53%', '100%', '100%', '50%']  memcached=102.6%
[monitor] ['51%', '100%', '100%', '50%']  memcached=101.4%
[monitor] ['52%', '100%', '100%', '54%']  memcached=106.6%
[monitor] ['55%', '100%', '100%', '51%']  memcached=106.6%
[monitor] ['50%', '100%', '100%', '46%']  memcached=95.7%
[monitor] ['53%', '100%', '100%', '49%']  memcached=101.2%
[monitor] ['54%', '100%', '100%', '49%']  memcached=102.4%
[monitor] ['51%', '100%', '100%', '47%']  memcached=98.6%
[monitor] ['49%', '100%', '100%', '51%']  memcached=100.0%
[monitor] ['54%', '100%', '100%', '50%']  memcached=104.1%
[monitor] ['55%', '100%', '100%', '51%']  memcached=106.6%
[monitor] ['54%', '100%', '100%', '50%']  memcached=103.8%
[monitor] ['51%', '100%', '100%', '50%']  memcached=101.4%
[monitor] ['56%', '100%', '100%', '51%']  memcached=107.8%
[monitor] ['50%', '100%', '100%', '49%']  memcached=98.6%
[monitor] ['53%', '100%', '100%', '49%']  memcached=101.2%
[monitor] ['53%', '100%', '100%', '50%']  memcached=102.8%
[monitor] ['51%', '100%', '100%', '50%']  memcached=101.4%
[monitor] ['59%', '100%', '100%', '51%']  memcached=109.9%
[monitor] ['51%', '100%', '100%', '49%']  memcached=99.9%
[monitor] ['50%', '100%', '100%', '50%']  memcached=100.0%
[monitor] ['53%', '100%', '100%', '50%']  memcached=102.8%
[monitor] ['54%', '100%', '100%', '50%']  memcached=103.8%
[monitor] ['44%', '100%', '100%', '51%']  memcached=95.5%
[monitor] ['54%', '100%', '100%', '49%']  memcached=102.6%
[monitor] ['54%', '100%', '100%', '51%']  memcached=105.5%
[monitor] ['53%', '100%', '100%', '51%']  memcached=104.2%
[monitor] ['47%', '100%', '100%', '50%']  memcached=97.1%
[monitor] ['53%', '100%', '100%', '50%']  memcached=102.8%
[monitor] ['51%', '100%', '100%', '50%']  memcached=101.3%
[monitor] ['51%', '100%', '100%', '49%']  memcached=100.1%
[monitor] ['51%', '100%', '100%', '45%']  memcached=96.9%
[monitor] ['51%', '100%', '100%', '54%']  memcached=105.4%
[monitor] ['51%', '100%', '100%', '50%']  memcached=101.4%
[monitor] ['50%', '100%', '100%', '51%']  memcached=101.4%
[monitor] ['50%', '100%', '100%', '51%']  memcached=101.4%
[monitor] ['47%', '100%', '100%', '49%']  memcached=95.6%
[monitor] ['56%', '100%', '100%', '53%']  memcached=109.2%
[monitor] ['53%', '100%', '100%', '51%']  memcached=104.2%
[monitor] ['56%', '100%', '100%', '48%']  memcached=104.0%
[monitor] ['53%', '100%', '100%', '53%']  memcached=105.6%
[monitor] ['56%', '100%', '100%', '50%']  memcached=106.4%
[monitor] ['48%', '100%', '100%', '54%']  memcached=102.8%
[monitor] ['55%', '100%', '100%', '51%']  memcached=106.7%
[monitor] ['53%', '100%', '100%', '51%']  memcached=104.2%
[monitor] ['32%', '100%', '100%', '30%']  memcached=62.7%
[MEMCACHED] cores updated to: ['0']
[freqmine] cores updated to: [1, 2, 3]
[monitor] ['46%', '100%', '100%', '100%']  memcached=45.9%
[monitor] ['45%', '100%', '100%', '100%']  memcached=45.5%
[monitor] ['43%', '100%', '100%', '100%']  memcached=42.9%
[monitor] ['44%', '100%', '100%', '100%']  memcached=44.4%
[monitor] ['47%', '100%', '100%', '100%']  memcached=47.2%
[monitor] ['46%', '100%', '100%', '100%']  memcached=45.9%
[monitor] ['44%', '100%', '100%', '100%']  memcached=44.4%
[monitor] ['44%', '100%', '100%', '100%']  memcached=44.1%
[monitor] ['51%', '100%', '100%', '100%']  memcached=51.3%
[monitor] ['49%', '100%', '100%', '100%']  memcached=48.6%
[monitor] ['44%', '100%', '100%', '100%']  memcached=44.4%
[monitor] ['41%', '100%', '100%', '100%']  memcached=41.2%
[monitor] ['43%', '97%', '100%', '100%']  memcached=43.2%
[monitor] ['44%', '100%', '100%', '100%']  memcached=44.1%
[monitor] ['44%', '100%', '100%', '100%']  memcached=44.4%
[monitor] ['49%', '100%', '100%', '100%']  memcached=48.6%
[monitor] ['43%', '100%', '100%', '100%']  memcached=42.9%
[monitor] ['44%', '100%', '100%', '100%']  memcached=44.4%
[monitor] ['44%', '100%', '100%', '100%']  memcached=44.4%
[monitor] ['43%', '100%', '100%', '100%']  memcached=42.9%
[monitor] ['44%', '100%', '100%', '100%']  memcached=44.1%
[monitor] ['44%', '100%', '100%', '100%']  memcached=44.4%
[monitor] ['44%', '100%', '100%', '100%']  memcached=44.4%
[monitor] ['43%', '100%', '100%', '100%']  memcached=42.9%
[monitor] ['43%', '100%', '100%', '100%']  memcached=42.9%
[monitor] ['46%', '100%', '100%', '100%']  memcached=45.9%
[monitor] ['44%', '100%', '100%', '100%']  memcached=44.4%
[monitor] ['43%', '100%', '100%', '100%']  memcached=42.9%
[monitor] ['44%', '100%', '100%', '100%']  memcached=44.4%
[monitor] ['47%', '100%', '100%', '100%']  memcached=47.2%
[monitor] ['44%', '100%', '100%', '100%']  memcached=44.4%
[monitor] ['42%', '100%', '100%', '100%']  memcached=42.4%
[monitor] ['40%', '100%', '100%', '100%']  memcached=40.0%
[monitor] ['44%', '100%', '100%', '100%']  memcached=44.4%
[monitor] ['41%', '100%', '100%', '100%']  memcached=41.2%
[monitor] ['44%', '100%', '100%', '100%']  memcached=44.4%
[monitor] ['46%', '100%', '100%', '100%']  memcached=45.9%
[monitor] ['50%', '100%', '100%', '100%']  memcached=50.0%
[monitor] ['43%', '100%', '100%', '100%']  memcached=43.2%
[monitor] ['47%', '100%', '100%', '100%']  memcached=47.4%
[monitor] ['44%', '100%', '100%', '100%']  memcached=44.4%
[monitor] ['47%', '100%', '100%', '100%']  memcached=47.1%
[monitor] ['46%', '100%', '100%', '100%']  memcached=45.7%
[monitor] ['44%', '100%', '100%', '100%']  memcached=44.4%
[monitor] ['44%', '100%', '100%', '100%']  memcached=44.4%
[monitor] ['44%', '100%', '100%', '100%']  memcached=44.4%
[monitor] ['49%', '100%', '100%', '100%']  memcached=48.6%
[monitor] ['46%', '100%', '100%', '100%']  memcached=45.9%
[monitor] ['64%', '100%', '100%', '100%']  memcached=63.9%
[monitor] ['100%', '100%', '100%', '100%']  memcached=100.0%
[MEMCACHED] cores updated to: ['0', '2', '3']
[freqmine] cores updated to: [1]
[monitor] ['78%', '100%', '76%', '63%']  memcached=216.4%
[monitor] ['70%', '100%', '68%', '66%']  memcached=203.1%
[monitor] ['68%', '100%', '69%', '65%']  memcached=201.8%
[monitor] ['70%', '100%', '70%', '65%']  memcached=205.4%
[monitor] ['70%', '100%', '67%', '67%']  memcached=203.0%
[monitor] ['71%', '100%', '70%', '64%']  memcached=203.9%
[monitor] ['72%', '100%', '69%', '64%']  memcached=205.6%
[monitor] ['66%', '100%', '67%', '66%']  memcached=198.1%
[monitor] ['70%', '100%', '67%', '63%']  memcached=199.2%
[monitor] ['71%', '100%', '69%', '66%']  memcached=205.7%
[monitor] ['67%', '100%', '69%', '67%']  memcached=202.8%
[monitor] ['68%', '100%', '67%', '64%']  memcached=198.0%
[monitor] ['70%', '100%', '69%', '63%']  memcached=201.7%
[monitor] ['71%', '100%', '68%', '66%']  memcached=203.9%
[monitor] ['71%', '100%', '71%', '66%']  memcached=206.9%
[monitor] ['70%', '100%', '68%', '68%']  memcached=205.6%
[monitor] ['69%', '100%', '68%', '60%']  memcached=197.0%
[monitor] ['71%', '100%', '71%', '67%']  memcached=207.8%
[monitor] ['69%', '100%', '68%', '64%']  memcached=200.1%
[monitor] ['68%', '100%', '65%', '63%']  memcached=196.1%
[monitor] ['69%', '100%', '69%', '64%']  memcached=201.9%
[monitor] ['71%', '100%', '69%', '62%']  memcached=202.6%
[monitor] ['69%', '100%', '69%', '68%']  memcached=205.6%
[monitor] ['69%', '100%', '69%', '62%']  memcached=199.8%
[monitor] ['69%', '100%', '67%', '62%']  memcached=197.0%
[monitor] ['68%', '100%', '69%', '65%']  memcached=201.8%
[monitor] ['71%', '100%', '65%', '63%']  memcached=198.2%
[monitor] ['69%', '100%', '69%', '61%']  memcached=198.6%
[monitor] ['71%', '100%', '68%', '64%']  memcached=201.9%
[monitor] ['68%', '100%', '69%', '65%']  memcached=201.8%
[monitor] ['69%', '100%', '68%', '59%']  memcached=195.9%
[monitor] ['69%', '100%', '69%', '65%']  memcached=202.7%
[monitor] ['69%', '100%', '68%', '65%']  memcached=202.0%
[monitor] ['69%', '100%', '69%', '66%']  memcached=202.9%
[monitor] ['68%', '100%', '68%', '66%']  memcached=201.8%
[monitor] ['72%', '100%', '69%', '62%']  memcached=203.4%
[monitor] ['69%', '100%', '69%', '69%']  memcached=206.6%
[monitor] ['70%', '100%', '72%', '65%']  memcached=206.6%
[monitor] ['69%', '100%', '68%', '63%']  memcached=199.1%
[monitor] ['69%', '100%', '69%', '66%']  memcached=204.5%
[monitor] ['71%', '100%', '68%', '64%']  memcached=202.1%
[monitor] ['69%', '100%', '68%', '68%']  memcached=204.7%
[monitor] ['71%', '100%', '69%', '63%']  memcached=203.7%
[monitor] ['69%', '100%', '65%', '59%']  memcached=192.1%
[monitor] ['69%', '100%', '69%', '65%']  memcached=202.7%
[monitor] ['70%', '100%', '71%', '66%']  memcached=206.0%
[monitor] ['71%', '100%', '68%', '65%']  memcached=202.9%
[monitor] ['68%', '100%', '66%', '59%']  memcached=192.7%
[monitor] ['60%', '100%', '60%', '57%']  memcached=177.1%
[monitor] ['58%', '100%', '58%', '50%']  memcached=166.7%
[monitor] ['60%', '100%', '57%', '53%']  memcached=170.1%
[monitor] ['63%', '100%', '60%', '54%']  memcached=177.4%
[monitor] ['62%', '100%', '61%', '56%']  memcached=179.2%
[monitor] ['58%', '100%', '57%', '56%']  memcached=171.0%
[monitor] ['60%', '100%', '58%', '57%']  memcached=175.5%
[monitor] ['56%', '100%', '58%', '56%']  memcached=169.8%
[monitor] ['57%', '100%', '56%', '56%']  memcached=168.6%
[monitor] ['60%', '100%', '59%', '53%']  memcached=172.4%
[monitor] ['59%', '100%', '61%', '57%']  memcached=177.1%
[monitor] ['60%', '100%', '60%', '56%']  memcached=175.6%
[monitor] ['59%', '100%', '58%', '54%']  memcached=172.1%
[monitor] ['58%', '100%', '57%', '53%']  memcached=168.3%
[monitor] ['62%', '100%', '60%', '58%']  memcached=180.1%
[monitor] ['59%', '100%', '57%', '54%']  memcached=170.9%
[monitor] ['58%', '100%', '56%', '53%']  memcached=167.2%
[monitor] ['60%', '100%', '59%', '54%']  memcached=173.7%
[monitor] ['59%', '100%', '58%', '56%']  memcached=173.3%
[monitor] ['57%', '100%', '59%', '54%']  memcached=170.3%
[monitor] ['60%', '100%', '56%', '56%']  memcached=171.8%
[monitor] ['59%', '100%', '57%', '54%']  memcached=170.9%
[monitor] ['60%', '100%', '61%', '56%']  memcached=176.7%
[monitor] ['58%', '100%', '57%', '55%']  memcached=170.0%
[monitor] ['61%', '100%', '61%', '53%']  memcached=175.2%
[monitor] ['58%', '100%', '54%', '54%']  memcached=166.9%
[monitor] ['59%', '100%', '59%', '56%']  memcached=173.8%
[monitor] ['57%', '100%', '58%', '55%']  memcached=170.0%
[monitor] ['60%', '100%', '56%', '57%']  memcached=172.6%
[monitor] ['59%', '100%', '61%', '53%']  memcached=173.1%
[monitor] ['60%', '100%', '59%', '55%']  memcached=173.4%
[monitor] ['60%', '100%', '57%', '56%']  memcached=173.0%
[monitor] ['59%', '100%', '59%', '57%']  memcached=175.7%
[monitor] ['60%', '100%', '56%', '59%']  memcached=175.3%
[monitor] ['61%', '100%', '60%', '54%']  memcached=174.8%
[monitor] ['60%', '100%', '57%', '56%']  memcached=172.3%
[monitor] ['59%', '100%', '60%', '53%']  memcached=172.4%
[monitor] ['57%', '100%', '55%', '57%']  memcached=168.4%
[monitor] ['58%', '100%', '57%', '57%']  memcached=172.6%
[monitor] ['61%', '100%', '58%', '53%']  memcached=172.4%
[monitor] ['58%', '100%', '58%', '54%']  memcached=171.0%
[monitor] ['60%', '100%', '56%', '54%']  memcached=170.2%
[monitor] ['62%', '100%', '62%', '56%']  memcached=179.3%
[monitor] ['59%', '100%', '61%', '56%']  memcached=175.2%
[monitor] ['57%', '100%', '59%', '53%']  memcached=168.9%
[monitor] ['60%', '100%', '57%', '53%']  memcached=170.1%
[monitor] ['59%', '100%', '59%', '55%']  memcached=173.5%
[monitor] ['56%', '100%', '57%', '51%']  memcached=164.5%
[monitor] ['60%', '100%', '58%', '53%']  memcached=171.5%
[monitor] ['61%', '100%', '61%', '54%']  memcached=176.5%
[monitor] ['67%', '100%', '66%', '62%']  memcached=194.9%
[monitor] ['74%', '100%', '70%', '65%']  memcached=207.9%
[monitor] ['71%', '100%', '72%', '69%']  memcached=211.4%
[monitor] ['74%', '100%', '74%', '69%']  memcached=215.8%
[monitor] ['72%', '100%', '71%', '64%']  memcached=206.4%
[monitor] ['71%', '100%', '69%', '67%']  memcached=206.7%
[monitor] ['74%', '100%', '70%', '66%']  memcached=209.6%
[monitor] ['74%', '100%', '74%', '68%']  memcached=216.2%
[monitor] ['72%', '100%', '69%', '65%']  memcached=206.4%
[monitor] ['69%', '100%', '69%', '63%']  memcached=200.0%
[monitor] ['71%', '100%', '71%', '65%']  memcached=207.6%
[monitor] ['71%', '100%', '72%', '69%']  memcached=212.2%
[monitor] ['75%', '100%', '71%', '65%']  memcached=210.3%
[monitor] ['74%', '100%', '72%', '68%']  memcached=213.4%
[monitor] ['71%', '100%', '74%', '67%']  memcached=211.6%
[monitor] ['75%', '100%', '73%', '70%']  memcached=217.4%
[monitor] ['76%', '100%', '74%', '70%']  memcached=219.7%
[monitor] ['74%', '100%', '75%', '69%']  memcached=218.0%
[monitor] ['76%', '100%', '71%', '71%']  memcached=217.8%
[monitor] ['73%', '100%', '75%', '69%']  memcached=216.5%
[monitor] ['75%', '100%', '72%', '68%']  memcached=214.5%
[monitor] ['71%', '100%', '72%', '69%']  memcached=212.2%
[monitor] ['77%', '100%', '74%', '69%']  memcached=219.2%
[monitor] ['73%', '100%', '71%', '67%']  memcached=210.0%
[monitor] ['74%', '100%', '74%', '71%']  memcached=219.2%
[monitor] ['71%', '100%', '72%', '69%']  memcached=211.4%
[monitor] ['76%', '100%', '76%', '71%']  memcached=222.9%
[monitor] ['76%', '100%', '74%', '71%']  memcached=220.6%
[monitor] ['71%', '100%', '71%', '65%']  memcached=206.7%
[monitor] ['74%', '100%', '71%', '66%']  memcached=211.3%
[monitor] ['74%', '100%', '74%', '70%']  memcached=216.8%
[monitor] ['74%', '100%', '74%', '69%']  memcached=215.8%
[monitor] ['73%', '100%', '73%', '66%']  memcached=211.4%
[monitor] ['73%', '100%', '71%', '67%']  memcached=210.0%
[monitor] ['76%', '100%', '74%', '69%']  memcached=219.3%
[monitor] ['74%', '100%', '72%', '67%']  memcached=213.2%
[monitor] ['73%', '100%', '71%', '67%']  memcached=210.0%
[monitor] ['73%', '100%', '72%', '67%']  memcached=211.3%
[monitor] ['74%', '100%', '71%', '68%']  memcached=213.4%
[monitor] ['71%', '100%', '69%', '64%']  memcached=203.7%
[monitor] ['75%', '100%', '72%', '64%']  memcached=210.5%
[monitor] ['74%', '100%', '71%', '68%']  memcached=212.5%
[monitor] ['72%', '100%', '72%', '70%']  memcached=213.8%
[monitor] ['76%', '100%', '73%', '70%']  memcached=218.2%
[monitor] ['71%', '100%', '71%', '66%']  memcached=208.6%
[monitor] ['71%', '100%', '71%', '67%']  memcached=208.7%
[monitor] ['71%', '100%', '70%', '68%']  memcached=209.3%
[monitor] ['74%', '100%', '74%', '66%']  memcached=213.5%
[monitor] ['73%', '100%', '71%', '68%']  memcached=211.0%
[monitor] ['74%', '100%', '71%', '69%']  memcached=213.6%
[monitor] ['80%', '100%', '81%', '74%']  memcached=234.1%
[monitor] ['87%', '100%', '84%', '79%']  memcached=249.8%
[monitor] ['85%', '100%', '84%', '79%']  memcached=248.6%
[monitor] ['85%', '100%', '78%', '74%']  memcached=237.2%
[monitor] ['81%', '100%', '81%', '74%']  memcached=235.4%
[monitor] ['82%', '100%', '78%', '76%']  memcached=236.4%
[monitor] ['83%', '100%', '79%', '74%']  memcached=236.6%
[monitor] ['81%', '100%', '79%', '74%']  memcached=234.2%
[monitor] ['78%', '100%', '80%', '73%']  memcached=230.9%
[monitor] ['82%', '100%', '80%', '74%']  memcached=236.6%
[monitor] ['82%', '100%', '78%', '76%']  memcached=235.7%
[monitor] ['81%', '100%', '79%', '73%']  memcached=233.4%
[monitor] ['81%', '100%', '79%', '74%']  memcached=234.3%
[monitor] ['82%', '100%', '82%', '78%']  memcached=242.3%
[monitor] ['82%', '100%', '79%', '72%']  memcached=233.1%
[monitor] ['85%', '100%', '81%', '76%']  memcached=243.0%
[monitor] ['84%', '100%', '81%', '76%']  memcached=241.4%
[monitor] ['84%', '100%', '85%', '78%']  memcached=247.3%
[monitor] ['84%', '100%', '79%', '74%']  memcached=237.3%
[monitor] ['79%', '100%', '77%', '76%']  memcached=232.3%
[monitor] ['81%', '100%', '79%', '74%']  memcached=234.9%
[monitor] ['81%', '100%', '81%', '73%']  memcached=235.2%
[monitor] ['85%', '100%', '79%', '76%']  memcached=239.8%
[monitor] ['82%', '100%', '79%', '75%']  memcached=236.2%
[monitor] ['82%', '100%', '80%', '71%']  memcached=232.8%
[monitor] ['82%', '100%', '79%', '74%']  memcached=234.8%
[monitor] ['81%', '100%', '81%', '74%']  memcached=235.5%
[monitor] ['85%', '100%', '81%', '79%']  memcached=245.5%
[monitor] ['82%', '100%', '80%', '75%']  memcached=236.8%
[monitor] ['85%', '100%', '85%', '76%']  memcached=245.5%
[monitor] ['88%', '100%', '84%', '79%']  memcached=251.0%
[monitor] ['81%', '100%', '79%', '74%']  memcached=233.6%
[monitor] ['88%', '100%', '86%', '79%']  memcached=252.0%
[monitor] ['81%', '100%', '78%', '74%']  memcached=233.6%
[monitor] ['82%', '100%', '76%', '74%']  memcached=232.6%
[monitor] ['82%', '100%', '82%', '76%']  memcached=239.4%
[monitor] ['85%', '100%', '84%', '79%']  memcached=249.1%
[monitor] ['90%', '100%', '84%', '77%']  memcached=251.8%
[monitor] ['85%', '100%', '81%', '76%']  memcached=243.0%
[monitor] ['82%', '100%', '79%', '73%']  memcached=234.0%
[monitor] ['82%', '100%', '77%', '74%']  memcached=232.8%
[monitor] ['84%', '100%', '82%', '77%']  memcached=244.1%
[monitor] ['85%', '100%', '84%', '79%']  memcached=248.0%
[monitor] ['90%', '100%', '91%', '80%']  memcached=260.9%
[monitor] ['88%', '100%', '82%', '79%']  memcached=248.1%
[monitor] ['85%', '100%', '82%', '79%']  memcached=245.5%
[monitor] ['82%', '100%', '82%', '76%']  memcached=239.4%
[monitor] ['87%', '100%', '84%', '79%']  memcached=249.8%
[monitor] ['85%', '100%', '84%', '80%']  memcached=249.2%
[monitor] ['81%', '100%', '79%', '76%']  memcached=235.8%
[monitor] ['69%', '100%', '68%', '63%']  memcached=199.9%
[monitor] ['71%', '100%', '71%', '66%']  memcached=207.7%
[monitor] ['69%', '100%', '68%', '62%']  memcached=198.8%
[monitor] ['67%', '100%', '66%', '64%']  memcached=196.3%
[monitor] ['71%', '100%', '69%', '65%']  memcached=204.7%
[monitor] ['71%', '100%', '71%', '64%']  memcached=205.7%
[monitor] ['69%', '100%', '68%', '64%']  memcached=199.9%
[monitor] ['71%', '100%', '68%', '64%']  memcached=202.1%
[monitor] ['72%', '100%', '69%', '66%']  memcached=206.5%
[monitor] ['71%', '100%', '69%', '65%']  memcached=204.7%
[monitor] ['69%', '100%', '69%', '65%']  memcached=201.8%
[monitor] ['68%', '100%', '69%', '64%']  memcached=201.0%
[monitor] ['66%', '100%', '66%', '58%']  memcached=189.0%
[monitor] ['66%', '100%', '67%', '62%']  memcached=194.1%
[monitor] ['69%', '100%', '67%', '65%']  memcached=200.1%
[monitor] ['70%', '100%', '69%', '66%']  memcached=204.6%
[monitor] ['70%', '100%', '71%', '69%']  memcached=208.9%
[monitor] ['71%', '100%', '69%', '67%']  memcached=206.7%
[monitor] ['69%', '100%', '68%', '64%']  memcached=201.0%
[monitor] ['71%', '100%', '69%', '65%']  memcached=204.7%
