Controller pinned to core 3.
Scheduler started.
pulled barnes
pulled radix
pulled blackscholes
pulled canneal
pulled freqmine
pulled streamcluster
pulled vips
[MEMCACHED] cores updated to: ['0', '1', '2']
[radix] started on cores: [3] with 1 threads.
[monitor] ['60%', '64%', '57%', '100%']  memcached=181.3%
[monitor] ['60%', '100%', '100%', '100%']  memcached=60.0%
[monitor] ['57%', '100%', '100%', '100%']  memcached=56.8%
[monitor] ['59%', '100%', '100%', '100%']  memcached=58.7%
[monitor] ['57%', '41%', '100%', '59%']  memcached=56.8%
[monitor] ['57%', '71%', '100%', '70%']  memcached=57.4%
[monitor] ['59%', '100%', '100%', '100%']  memcached=58.7%
[monitor] ['57%', '100%', '100%', '100%']  memcached=56.8%
[monitor] ['60%', '100%', '100%', '100%']  memcached=60.5%
[monitor] ['58%', '100%', '100%', '100%']  memcached=57.8%
[monitor] ['58%', '100%', '100%', '100%']  memcached=57.8%
[monitor] ['61%', '100%', '100%', '100%']  memcached=61.4%
[monitor] ['60%', '100%', '100%', '100%']  memcached=60.5%
[monitor] ['70%', '100%', '100%', '100%']  memcached=69.8%
[monitor] ['70%', '100%', '100%', '100%']  memcached=69.8%
[monitor] ['67%', '100%', '100%', '100%']  memcached=67.4%
[monitor] ['69%', '100%', '100%', '100%']  memcached=68.9%
[monitor] ['70%', '100%', '100%', '100%']  memcached=69.8%
[monitor] ['68%', '100%', '100%', '100%']  memcached=68.2%
[monitor] ['67%', '100%', '100%', '100%']  memcached=66.7%
[monitor] ['68%', '100%', '100%', '100%']  memcached=68.2%
[monitor] ['69%', '100%', '100%', '100%']  memcached=69.0%
[monitor] ['67%', '100%', '100%', '100%']  memcached=66.7%
[monitor] ['68%', '100%', '100%', '100%']  memcached=68.2%
[monitor] ['70%', '100%', '100%', '100%']  memcached=69.8%
[monitor] ['67%', '100%', '100%', '100%']  memcached=66.7%
[monitor] ['70%', '100%', '100%', '100%']  memcached=69.8%
[monitor] ['68%', '100%', '100%', '100%']  memcached=68.2%
[monitor] ['68%', '100%', '100%', '100%']  memcached=68.2%
[monitor] ['94%', '100%', '100%', '100%']  memcached=93.8%
[MEMCACHED] cores updated to: ['0', '1', '2']
[freqmine] cores updated to: [3]
[monitor] ['100%', '58%', '100%', '100%']  memcached=258.1%
[monitor] ['97%', '93%', '97%', '100%']  memcached=286.7%
[monitor] ['83%', '83%', '86%', '100%']  memcached=252.7%
[monitor] ['86%', '83%', '88%', '100%']  memcached=256.9%
[monitor] ['83%', '86%', '85%', '100%']  memcached=253.9%
[monitor] ['83%', '83%', '86%', '100%']  memcached=251.9%
[monitor] ['82%', '83%', '83%', '100%']  memcached=248.5%
[monitor] ['83%', '83%', '86%', '100%']  memcached=252.3%
[monitor] ['88%', '89%', '91%', '100%']  memcached=267.4%
[monitor] ['83%', '89%', '88%', '100%']  memcached=259.7%
[monitor] ['84%', '82%', '86%', '100%']  memcached=251.3%
[monitor] ['83%', '83%', '86%', '100%']  memcached=252.3%
[monitor] ['83%', '83%', '85%', '100%']  memcached=251.5%
[monitor] ['83%', '83%', '83%', '100%']  memcached=249.0%
[monitor] ['83%', '83%', '85%', '100%']  memcached=252.0%
[monitor] ['64%', '66%', '67%', '100%']  memcached=196.3%
[monitor] ['35%', '30%', '33%', '100%']  memcached=98.9%
[MEMCACHED] cores updated to: ['0', '2']
[freqmine] cores updated to: [1, 3]
[monitor] ['50%', '100%', '52%', '100%']  memcached=102.4%
[monitor] ['49%', '100%', '50%', '100%']  memcached=98.7%
[monitor] ['51%', '100%', '48%', '100%']  memcached=98.7%
[monitor] ['50%', '100%', '51%', '100%']  memcached=101.2%
[monitor] ['49%', '100%', '47%', '100%']  memcached=96.1%
[monitor] ['52%', '100%', '51%', '100%']  memcached=103.7%
[monitor] ['50%', '100%', '49%', '100%']  memcached=98.7%
[monitor] ['54%', '100%', '51%', '100%']  memcached=104.9%
[monitor] ['51%', '100%', '51%', '100%']  memcached=102.4%
[monitor] ['52%', '100%', '51%', '100%']  memcached=103.6%
[monitor] ['51%', '100%', '51%', '100%']  memcached=102.4%
[monitor] ['51%', '100%', '51%', '100%']  memcached=102.5%
[monitor] ['51%', '100%', '50%', '100%']  memcached=101.2%
[monitor] ['48%', '100%', '47%', '100%']  memcached=94.9%
[monitor] ['51%', '100%', '51%', '100%']  memcached=102.5%
[monitor] ['65%', '100%', '66%', '100%']  memcached=131.0%
[monitor] ['67%', '100%', '67%', '100%']  memcached=134.9%
[monitor] ['69%', '100%', '69%', '100%']  memcached=138.1%
[monitor] ['69%', '100%', '70%', '100%']  memcached=138.8%
[monitor] ['71%', '100%', '70%', '100%']  memcached=141.4%
[monitor] ['67%', '100%', '68%', '100%']  memcached=135.6%
[monitor] ['69%', '100%', '68%', '100%']  memcached=137.3%
[monitor] ['67%', '100%', '68%', '100%']  memcached=134.8%
[monitor] ['68%', '100%', '69%', '100%']  memcached=137.2%
[monitor] ['69%', '100%', '68%', '100%']  memcached=137.3%
[monitor] ['67%', '100%', '68%', '100%']  memcached=134.9%
[monitor] ['67%', '100%', '67%', '100%']  memcached=134.1%
[monitor] ['69%', '100%', '69%', '100%']  memcached=138.1%
[monitor] ['67%', '100%', '69%', '100%']  memcached=135.7%
[monitor] ['69%', '100%', '67%', '100%']  memcached=136.5%
[monitor] ['67%', '100%', '70%', '100%']  memcached=136.4%
[monitor] ['60%', '100%', '58%', '100%']  memcached=117.4%
[monitor] ['19%', '100%', '17%', '100%']  memcached=36.0%
[MEMCACHED] cores updated to: ['0']
[freqmine] cores updated to: [1, 2, 3]
[monitor] ['26%', '100%', '100%', '100%']  memcached=25.8%
[monitor] ['26%', '100%', '100%', '100%']  memcached=25.8%
[monitor] ['20%', '100%', '100%', '100%']  memcached=20.0%
[monitor] ['29%', '100%', '100%', '100%']  memcached=29.4%
[monitor] ['30%', '100%', '100%', '100%']  memcached=30.3%
[monitor] ['21%', '100%', '100%', '100%']  memcached=20.7%
[monitor] ['25%', '100%', '100%', '100%']  memcached=25.0%
[monitor] ['26%', '100%', '100%', '100%']  memcached=25.8%
[monitor] ['27%', '100%', '100%', '100%']  memcached=27.3%
[monitor] ['23%', '100%', '100%', '100%']  memcached=23.3%
[monitor] ['25%', '100%', '100%', '100%']  memcached=25.0%
[monitor] ['26%', '100%', '100%', '100%']  memcached=25.8%
[monitor] ['23%', '100%', '100%', '100%']  memcached=23.3%
[monitor] ['23%', '100%', '100%', '100%']  memcached=22.6%
[monitor] ['23%', '100%', '100%', '100%']  memcached=23.3%
[monitor] ['62%', '100%', '100%', '100%']  memcached=61.5%
[monitor] ['71%', '100%', '100%', '100%']  memcached=71.4%
[monitor] ['75%', '97%', '100%', '100%']  memcached=75.0%
[monitor] ['71%', '100%', '100%', '100%']  memcached=71.4%
[monitor] ['73%', '100%', '100%', '100%']  memcached=73.2%
[monitor] ['72%', '100%', '100%', '100%']  memcached=72.1%
[monitor] ['73%', '100%', '100%', '100%']  memcached=73.2%
[monitor] ['71%', '100%', '100%', '100%']  memcached=70.7%
[monitor] ['72%', '100%', '100%', '100%']  memcached=72.1%
[monitor] ['71%', '100%', '100%', '100%']  memcached=70.7%
[monitor] ['71%', '100%', '100%', '100%']  memcached=71.4%
[monitor] ['73%', '100%', '100%', '100%']  memcached=73.2%
[monitor] ['73%', '100%', '100%', '100%']  memcached=73.2%
[monitor] ['73%', '100%', '100%', '100%']  memcached=73.2%
[monitor] ['74%', '100%', '100%', '100%']  memcached=73.8%
[monitor] ['71%', '100%', '100%', '100%']  memcached=71.4%
[monitor] ['73%', '100%', '100%', '100%']  memcached=73.2%
[monitor] ['91%', '100%', '100%', '100%']  memcached=90.9%
[MEMCACHED] cores updated to: ['0', '1', '3']
[freqmine] cores updated to: [2]
[monitor] ['56%', '60%', '100%', '56%']  memcached=172.0%
[monitor] ['57%', '60%', '100%', '54%']  memcached=170.9%
[monitor] ['55%', '61%', '100%', '57%']  memcached=173.1%
[monitor] ['59%', '62%', '100%', '57%']  memcached=177.9%
[monitor] ['55%', '60%', '100%', '56%']  memcached=170.9%
[monitor] ['56%', '60%', '100%', '56%']  memcached=171.7%
[monitor] ['57%', '60%', '100%', '55%']  memcached=171.7%
[monitor] ['57%', '60%', '100%', '59%']  memcached=176.5%
[monitor] ['55%', '60%', '100%', '55%']  memcached=169.5%
[monitor] ['59%', '60%', '100%', '56%']  memcached=174.2%
[monitor] ['55%', '60%', '100%', '59%']  memcached=173.1%
[monitor] ['57%', '61%', '100%', '56%']  memcached=174.6%
[monitor] ['56%', '60%', '100%', '59%']  memcached=175.4%
[monitor] ['56%', '59%', '100%', '54%']  memcached=168.5%
[monitor] ['59%', '62%', '100%', '59%']  memcached=179.0%
[monitor] ['32%', '35%', '100%', '32%']  memcached=100.0%
[MEMCACHED] cores updated to: ['0', '3']
[freqmine] cores updated to: [1, 2]
[monitor] ['24%', '100%', '100%', '26%']  memcached=49.9%
[MEMCACHED] cores updated to: ['0']
[freqmine] cores updated to: [1, 2, 3]
[monitor] ['51%', '100%', '100%', '100%']  memcached=51.2%
[monitor] ['49%', '100%', '100%', '100%']  memcached=48.8%
[monitor] ['50%', '100%', '100%', '100%']  memcached=50.0%
[monitor] ['49%', '100%', '100%', '100%']  memcached=48.7%
[monitor] ['50%', '100%', '100%', '100%']  memcached=50.0%
[monitor] ['51%', '100%', '100%', '100%']  memcached=51.2%
[monitor] ['51%', '100%', '100%', '100%']  memcached=51.2%
[monitor] ['49%', '100%', '100%', '100%']  memcached=48.8%
[monitor] ['49%', '100%', '100%', '100%']  memcached=48.8%
[monitor] ['48%', '100%', '100%', '100%']  memcached=47.5%
[monitor] ['50%', '100%', '100%', '100%']  memcached=50.0%
[monitor] ['48%', '100%', '100%', '100%']  memcached=47.5%
[monitor] ['49%', '100%', '100%', '100%']  memcached=48.8%
[monitor] ['50%', '100%', '100%', '100%']  memcached=50.0%
[monitor] ['56%', '100%', '100%', '100%']  memcached=56.4%
[monitor] ['100%', '100%', '100%', '100%']  memcached=100.0%
[MEMCACHED] cores updated to: ['0', '2', '3']
[freqmine] cores updated to: [1]
[monitor] ['81%', '100%', '78%', '78%']  memcached=236.7%
[monitor] ['74%', '100%', '77%', '71%']  memcached=222.3%
[monitor] ['68%', '100%', '72%', '68%']  memcached=208.5%
[monitor] ['70%', '100%', '72%', '69%']  memcached=211.7%
[monitor] ['74%', '100%', '74%', '71%']  memcached=218.1%
[monitor] ['71%', '100%', '73%', '67%']  memcached=211.3%
[monitor] ['72%', '100%', '72%', '68%']  memcached=211.9%
[monitor] ['72%', '100%', '72%', '70%']  memcached=215.0%
[monitor] ['70%', '100%', '72%', '67%']  memcached=208.5%
[monitor] ['72%', '100%', '72%', '68%']  memcached=211.1%
[monitor] ['70%', '100%', '74%', '68%']  memcached=212.1%
[monitor] ['72%', '100%', '73%', '71%']  memcached=216.4%
[monitor] ['72%', '100%', '72%', '68%']  memcached=212.0%
[monitor] ['72%', '100%', '74%', '70%']  memcached=216.2%
[monitor] ['75%', '100%', '76%', '72%']  memcached=223.8%
[monitor] ['71%', '100%', '75%', '70%']  memcached=216.1%
[monitor] ['71%', '100%', '72%', '70%']  memcached=213.2%
[monitor] ['70%', '100%', '71%', '67%']  memcached=207.7%
[monitor] ['72%', '100%', '70%', '67%']  memcached=208.5%
[monitor] ['71%', '100%', '74%', '71%']  memcached=215.1%
[monitor] ['71%', '100%', '70%', '67%']  memcached=207.7%
[monitor] ['68%', '100%', '72%', '68%']  memcached=207.6%
[monitor] ['71%', '100%', '70%', '68%']  memcached=208.9%
[monitor] ['70%', '100%', '72%', '68%']  memcached=210.0%
[monitor] ['70%', '100%', '71%', '68%']  memcached=209.7%
[monitor] ['72%', '100%', '71%', '69%']  memcached=212.1%
[monitor] ['68%', '100%', '71%', '67%']  memcached=205.7%
[monitor] ['71%', '100%', '71%', '70%']  memcached=211.8%
[monitor] ['69%', '100%', '71%', '66%']  memcached=205.8%
[monitor] ['71%', '100%', '71%', '68%']  memcached=209.3%
[monitor] ['69%', '100%', '72%', '67%']  memcached=207.7%
[monitor] ['72%', '100%', '72%', '71%']  memcached=215.0%
[monitor] ['74%', '100%', '76%', '73%']  memcached=223.6%
[monitor] ['76%', '100%', '78%', '72%']  memcached=226.6%
[monitor] ['76%', '100%', '79%', '74%']  memcached=229.6%
[monitor] ['76%', '100%', '78%', '74%']  memcached=228.4%
[monitor] ['74%', '100%', '76%', '73%']  memcached=223.6%
[monitor] ['77%', '100%', '78%', '74%']  memcached=229.0%
[monitor] ['74%', '100%', '79%', '72%']  memcached=224.4%
[monitor] ['76%', '100%', '76%', '75%']  memcached=226.4%
[monitor] ['77%', '100%', '79%', '76%']  memcached=231.5%
[monitor] ['76%', '100%', '78%', '72%']  memcached=226.5%
[monitor] ['76%', '100%', '78%', '74%']  memcached=229.1%
[monitor] ['76%', '100%', '78%', '73%']  memcached=227.7%
[monitor] ['81%', '100%', '81%', '76%']  memcached=238.5%
[monitor] ['79%', '100%', '81%', '79%']  memcached=239.0%
[monitor] ['75%', '100%', '78%', '74%']  memcached=227.1%
[monitor] ['77%', '100%', '76%', '74%']  memcached=226.9%
[monitor] ['62%', '100%', '62%', '58%']  memcached=182.7%
[monitor] ['46%', '100%', '50%', '45%']  memcached=140.7%
[monitor] ['48%', '100%', '49%', '40%']  memcached=136.2%
[MEMCACHED] cores updated to: ['0', '3']
[freqmine] cores updated to: [1, 2]
[monitor] ['55%', '100%', '100%', '59%']  memcached=113.8%
[monitor] ['60%', '100%', '100%', '57%']  memcached=117.0%
[monitor] ['59%', '100%', '100%', '59%']  memcached=117.5%
[monitor] ['57%', '100%', '100%', '59%']  memcached=116.0%
[monitor] ['60%', '100%', '100%', '54%']  memcached=114.3%
[monitor] ['54%', '100%', '100%', '57%']  memcached=111.3%
[monitor] ['56%', '100%', '100%', '60%']  memcached=115.9%
[monitor] ['59%', '100%', '100%', '59%']  memcached=117.1%
[monitor] ['59%', '100%', '100%', '56%']  memcached=115.2%
[monitor] ['62%', '100%', '100%', '59%']  memcached=122.0%
[monitor] ['56%', '100%', '100%', '60%']  memcached=115.9%
[monitor] ['57%', '100%', '100%', '60%']  memcached=117.0%
[monitor] ['55%', '100%', '100%', '57%']  memcached=112.8%
[monitor] ['62%', '100%', '100%', '64%']  memcached=126.2%
[monitor] ['40%', '100%', '100%', '37%']  memcached=77.1%
[monitor] ['27%', '100%', '100%', '33%']  memcached=60.0%
[MEMCACHED] cores updated to: ['0']
[freqmine] cores updated to: [3, 1, 2]
[monitor] ['57%', '100%', '100%', '100%']  memcached=56.8%
[monitor] ['58%', '100%', '100%', '100%']  memcached=57.8%
[monitor] ['58%', '100%', '100%', '100%']  memcached=57.8%
[monitor] ['56%', '100%', '100%', '100%']  memcached=55.8%
[monitor] ['58%', '100%', '100%', '100%']  memcached=57.8%
[monitor] ['57%', '100%', '100%', '100%']  memcached=56.8%
[monitor] ['60%', '100%', '100%', '100%']  memcached=60.0%
[monitor] ['60%', '100%', '100%', '100%']  memcached=60.0%
[monitor] ['57%', '100%', '100%', '100%']  memcached=56.8%
[monitor] ['60%', '100%', '100%', '100%']  memcached=59.6%
[monitor] ['59%', '100%', '100%', '100%']  memcached=59.1%
[monitor] ['55%', '100%', '100%', '100%']  memcached=54.5%
[monitor] ['58%', '100%', '100%', '100%']  memcached=57.8%
[monitor] ['59%', '100%', '100%', '100%']  memcached=59.1%
[monitor] ['71%', '100%', '100%', '100%']  memcached=71.1%
[monitor] ['100%', '100%', '100%', '100%']  memcached=100.0%
[MEMCACHED] cores updated to: ['0', '1', '3']
[freqmine] cores updated to: [2]
[monitor] ['70%', '69%', '100%', '68%']  memcached=207.3%
[monitor] ['67%', '69%', '100%', '66%']  memcached=201.6%
[monitor] ['65%', '68%', '100%', '65%']  memcached=198.3%
[monitor] ['69%', '72%', '100%', '70%']  memcached=210.8%
[monitor] ['64%', '69%', '100%', '67%']  memcached=200.0%
[monitor] ['67%', '68%', '100%', '67%']  memcached=202.4%
[monitor] ['65%', '68%', '100%', '66%']  memcached=199.1%
[monitor] ['69%', '70%', '100%', '67%']  memcached=205.7%
[monitor] ['67%', '67%', '100%', '66%']  memcached=200.0%
[monitor] ['65%', '68%', '100%', '67%']  memcached=200.0%
[monitor] ['66%', '70%', '100%', '66%']  memcached=201.7%
[monitor] ['65%', '68%', '100%', '66%']  memcached=199.1%
[monitor] ['66%', '68%', '100%', '67%']  memcached=200.8%
[monitor] ['64%', '67%', '100%', '66%']  memcached=196.6%
[monitor] ['68%', '70%', '100%', '68%']  memcached=206.6%
[monitor] ['23%', '28%', '100%', '25%']  memcached=76.5%
[MEMCACHED] cores updated to: ['0', '3']
[freqmine] cores updated to: [1, 2]
[monitor] ['37%', '100%', '100%', '33%']  memcached=70.5%
[monitor] ['31%', '100%', '100%', '36%']  memcached=67.6%
[MEMCACHED] cores updated to: ['0']
[freqmine] cores updated to: [3, 1, 2]
[monitor] ['62%', '100%', '100%', '100%']  memcached=61.7%
[monitor] ['62%', '100%', '100%', '100%']  memcached=62.2%
[monitor] ['64%', '100%', '100%', '100%']  memcached=63.8%
[monitor] ['60%', '100%', '100%', '100%']  memcached=60.0%
[monitor] ['64%', '100%', '100%', '100%']  memcached=63.8%
[monitor] ['64%', '100%', '100%', '100%']  memcached=64.4%
[monitor] ['63%', '100%', '100%', '100%']  memcached=63.0%
[monitor] ['61%', '100%', '100%', '100%']  memcached=60.9%
[monitor] ['63%', '100%', '100%', '100%']  memcached=63.0%
[monitor] ['61%', '100%', '100%', '100%']  memcached=60.9%
[monitor] ['60%', '100%', '100%', '100%']  memcached=60.0%
[monitor] ['63%', '100%', '100%', '100%']  memcached=63.0%
[monitor] ['64%', '100%', '100%', '100%']  memcached=63.8%
[monitor] ['76%', '100%', '100%', '100%']  memcached=75.7%
[monitor] ['100%', '100%', '100%', '100%']  memcached=100.0%
[MEMCACHED] cores updated to: ['0', '2', '3']
[freqmine] cores updated to: [1]
[monitor] ['100%', '100%', '100%', '62%']  memcached=262.5%
[monitor] ['91%', '100%', '91%', '80%']  memcached=261.5%
[monitor] ['77%', '100%', '78%', '74%']  memcached=229.0%
[monitor] ['81%', '100%', '81%', '77%']  memcached=239.1%
[monitor] ['74%', '100%', '78%', '74%']  memcached=225.7%
[monitor] ['76%', '100%', '79%', '72%']  memcached=227.8%
[monitor] ['76%', '100%', '78%', '76%']  memcached=230.4%
[monitor] ['78%', '100%', '79%', '74%']  memcached=231.7%
[monitor] ['75%', '100%', '76%', '74%']  memcached=224.4%
[monitor] ['76%', '100%', '77%', '71%']  memcached=224.3%
[monitor] ['77%', '100%', '78%', '74%']  memcached=229.7%
[monitor] ['79%', '100%', '81%', '76%']  memcached=236.3%
[monitor] ['78%', '100%', '81%', '77%']  memcached=236.4%
[monitor] ['78%', '100%', '78%', '74%']  memcached=230.5%
[monitor] ['74%', '100%', '76%', '73%']  memcached=223.6%
[monitor] ['50%', '100%', '50%', '42%']  memcached=141.7%
[monitor] ['50%', '100%', '52%', '44%']  memcached=146.9%
[monitor] ['46%', '100%', '47%', '47%']  memcached=140.7%
[monitor] ['50%', '100%', '51%', '42%']  memcached=142.9%
[monitor] ['49%', '100%', '51%', '46%']  memcached=145.9%
[monitor] ['50%', '100%', '51%', '43%']  memcached=144.1%
[monitor] ['50%', '100%', '51%', '45%']  memcached=146.0%
[monitor] ['46%', '100%', '46%', '47%']  memcached=139.3%
[MEMCACHED] cores updated to: ['0', '3']
[freqmine] cores updated to: [2, 1]
[monitor] ['57%', '100%', '100%', '60%']  memcached=117.0%
[monitor] ['60%', '100%', '100%', '55%']  memcached=114.8%
[monitor] ['57%', '100%', '100%', '56%']  memcached=113.6%
[monitor] ['60%', '100%', '100%', '59%']  memcached=118.1%
[monitor] ['60%', '100%', '100%', '56%']  memcached=115.9%
[monitor] ['57%', '100%', '100%', '60%']  memcached=117.0%
[monitor] ['59%', '100%', '100%', '60%']  memcached=118.1%
[monitor] ['60%', '100%', '100%', '56%']  memcached=115.9%
[monitor] ['59%', '100%', '100%', '60%']  memcached=119.4%
[monitor] ['60%', '100%', '100%', '59%']  memcached=118.5%
[monitor] ['61%', '100%', '100%', '61%']  memcached=122.0%
[monitor] ['60%', '100%', '100%', '60%']  memcached=119.0%
[monitor] ['60%', '100%', '100%', '59%']  memcached=118.5%
[monitor] ['60%', '100%', '100%', '61%']  memcached=121.0%
[monitor] ['56%', '100%', '100%', '61%']  memcached=117.4%
[monitor] ['60%', '100%', '100%', '57%']  memcached=118.0%
[monitor] ['58%', '100%', '100%', '60%']  memcached=117.4%
[monitor] ['60%', '100%', '100%', '59%']  memcached=118.1%
[monitor] ['57%', '100%', '100%', '60%']  memcached=117.0%
[monitor] ['59%', '100%', '100%', '60%']  memcached=118.1%
[monitor] ['59%', '100%', '100%', '61%']  memcached=119.5%
[monitor] ['60%', '100%', '100%', '59%']  memcached=118.5%
[monitor] ['56%', '100%', '100%', '57%']  memcached=113.9%
[monitor] ['60%', '100%', '100%', '60%']  memcached=120.0%
[monitor] ['59%', '100%', '100%', '60%']  memcached=118.5%
[monitor] ['71%', '100%', '100%', '72%']  memcached=143.6%
[monitor] ['75%', '100%', '100%', '71%']  memcached=146.1%
[monitor] ['67%', '100%', '100%', '75%']  memcached=141.7%
[monitor] ['68%', '100%', '100%', '74%']  memcached=141.2%
[monitor] ['69%', '100%', '100%', '71%']  memcached=140.3%
[monitor] ['70%', '100%', '100%', '72%']  memcached=142.5%
[monitor] ['67%', '100%', '100%', '76%']  memcached=143.0%
[monitor] ['72%', '100%', '100%', '71%']  memcached=143.6%
[monitor] ['69%', '100%', '100%', '71%']  memcached=140.3%
[monitor] ['67%', '100%', '100%', '79%']  memcached=146.2%
[monitor] ['71%', '100%', '100%', '68%']  memcached=139.5%
[monitor] ['71%', '100%', '100%', '69%']  memcached=140.3%
[monitor] ['72%', '100%', '100%', '72%']  memcached=144.3%
[monitor] ['70%', '100%', '100%', '71%']  memcached=141.1%
[monitor] ['70%', '100%', '100%', '72%']  memcached=141.8%
[monitor] ['71%', '100%', '100%', '70%']  memcached=141.3%
