Controller pinned to core 3.
Scheduler started.
pulled barnes
pulled radix
pulled blackscholes
pulled canneal
pulled freqmine
pulled streamcluster
pulled vips
[MEMCACHED] cores updated to: ['0', '1', '2']
[radix] started on cores: [3] with 1 threads.
[monitor] ['0%', '0%', '0%', '100%']  memcached=0.0%
[monitor] ['42%', '100%', '47%', '100%']  memcached=89.2%
[monitor] ['75%', '100%', '77%', '100%']  memcached=152.1%
[monitor] ['79%', '100%', '82%', '100%']  memcached=161.8%
[MEMCACHED] cores updated to: ['0', '2', '3']
[freqmine] cores updated to: [1]
[monitor] ['58%', '100%', '69%', '59%']  memcached=185.5%
[monitor] ['56%', '100%', '66%', '61%']  memcached=182.6%
[monitor] ['58%', '100%', '67%', '65%']  memcached=188.9%
[monitor] ['59%', '100%', '68%', '61%']  memcached=187.5%
[monitor] ['61%', '100%', '67%', '62%']  memcached=189.8%
[monitor] ['59%', '100%', '64%', '67%']  memcached=189.1%
[monitor] ['56%', '100%', '69%', '63%']  memcached=188.6%
[monitor] ['61%', '100%', '66%', '64%']  memcached=190.2%
[monitor] ['60%', '100%', '69%', '62%']  memcached=190.3%
[monitor] ['59%', '100%', '65%', '64%']  memcached=187.4%
[monitor] ['60%', '100%', '68%', '65%']  memcached=192.4%
[monitor] ['59%', '100%', '69%', '64%']  memcached=192.7%
[monitor] ['61%', '100%', '64%', '65%']  memcached=188.9%
[monitor] ['60%', '100%', '69%', '62%']  memcached=190.3%
[monitor] ['59%', '100%', '69%', '67%']  memcached=194.6%
[monitor] ['58%', '100%', '68%', '65%']  memcached=189.9%
[monitor] ['60%', '100%', '67%', '64%']  memcached=190.6%
[monitor] ['61%', '100%', '67%', '64%']  memcached=191.7%
[monitor] ['58%', '100%', '69%', '66%']  memcached=191.9%
[monitor] ['57%', '100%', '66%', '61%']  memcached=182.9%
[monitor] ['60%', '100%', '66%', '65%']  memcached=190.6%
[monitor] ['59%', '100%', '65%', '61%']  memcached=184.1%
[monitor] ['56%', '100%', '67%', '64%']  memcached=186.6%
[monitor] ['62%', '100%', '67%', '64%']  memcached=192.3%
[monitor] ['61%', '100%', '67%', '64%']  memcached=190.9%
[monitor] ['61%', '100%', '67%', '64%']  memcached=190.9%
[monitor] ['56%', '100%', '67%', '67%']  memcached=189.6%
[monitor] ['62%', '100%', '67%', '66%']  memcached=194.1%
[monitor] ['59%', '100%', '64%', '59%']  memcached=181.8%
[monitor] ['58%', '100%', '67%', '65%']  memcached=188.9%
[monitor] ['60%', '100%', '65%', '63%']  memcached=187.6%
[monitor] ['62%', '100%', '68%', '62%']  memcached=191.2%
[monitor] ['58%', '100%', '67%', '66%']  memcached=190.0%
[monitor] ['58%', '100%', '66%', '65%']  memcached=188.0%
[monitor] ['58%', '100%', '69%', '61%']  memcached=188.1%
[monitor] ['59%', '100%', '66%', '65%']  memcached=189.2%
[monitor] ['59%', '100%', '68%', '67%']  memcached=193.1%
[monitor] ['63%', '100%', '66%', '64%']  memcached=192.2%
[monitor] ['58%', '100%', '68%', '64%']  memcached=188.9%
[monitor] ['58%', '100%', '65%', '63%']  memcached=185.4%
[monitor] ['60%', '100%', '68%', '66%']  memcached=193.3%
[monitor] ['60%', '100%', '65%', '63%']  memcached=187.6%
[monitor] ['61%', '100%', '66%', '64%']  memcached=190.0%
[monitor] ['62%', '100%', '68%', '66%']  memcached=195.1%
[monitor] ['58%', '100%', '68%', '65%']  memcached=189.9%
[monitor] ['60%', '100%', '68%', '67%']  memcached=194.3%
[monitor] ['59%', '100%', '68%', '63%']  memcached=189.3%
[monitor] ['62%', '100%', '68%', '64%']  memcached=193.0%
[monitor] ['59%', '100%', '67%', '66%']  memcached=191.2%
[monitor] ['61%', '100%', '67%', '65%']  memcached=192.6%
[monitor] ['62%', '100%', '69%', '65%']  memcached=195.0%
[monitor] ['57%', '100%', '67%', '62%']  memcached=185.6%
[monitor] ['59%', '100%', '67%', '66%']  memcached=191.3%
[monitor] ['59%', '100%', '65%', '65%']  memcached=188.4%
[monitor] ['59%', '100%', '64%', '62%']  memcached=184.8%
[monitor] ['59%', '100%', '66%', '63%']  memcached=187.3%
[monitor] ['62%', '100%', '67%', '66%']  memcached=194.1%
[monitor] ['56%', '100%', '65%', '67%']  memcached=187.6%
[monitor] ['61%', '100%', '69%', '65%']  memcached=195.4%
[monitor] ['57%', '100%', '67%', '65%']  memcached=188.0%
[monitor] ['61%', '100%', '66%', '63%']  memcached=189.2%
[monitor] ['56%', '100%', '68%', '63%']  memcached=186.3%
[monitor] ['60%', '100%', '66%', '64%']  memcached=189.5%
[monitor] ['59%', '100%', '67%', '63%']  memcached=188.9%
[monitor] ['56%', '100%', '69%', '65%']  memcached=189.5%
[monitor] ['62%', '100%', '69%', '67%']  memcached=197.2%
[monitor] ['56%', '100%', '68%', '65%']  memcached=188.5%
[monitor] ['56%', '100%', '65%', '66%']  memcached=186.4%
[monitor] ['59%', '100%', '68%', '62%']  memcached=188.8%
[monitor] ['59%', '100%', '67%', '65%']  memcached=190.2%
[monitor] ['59%', '100%', '67%', '66%']  memcached=191.8%
[monitor] ['60%', '100%', '66%', '65%']  memcached=190.4%
[monitor] ['58%', '100%', '68%', '63%']  memcached=188.6%
[monitor] ['61%', '100%', '67%', '64%']  memcached=191.1%
[monitor] ['56%', '100%', '62%', '62%']  memcached=180.2%
[monitor] ['62%', '100%', '68%', '67%']  memcached=196.1%
[monitor] ['59%', '100%', '71%', '68%']  memcached=197.5%
[monitor] ['62%', '100%', '67%', '65%']  memcached=193.1%
[monitor] ['60%', '100%', '68%', '66%']  memcached=193.4%
[monitor] ['60%', '100%', '67%', '63%']  memcached=189.5%
[monitor] ['62%', '100%', '66%', '66%']  memcached=193.3%
[monitor] ['55%', '100%', '67%', '64%']  memcached=185.1%
[monitor] ['58%', '100%', '65%', '65%']  memcached=187.1%
[monitor] ['58%', '100%', '65%', '65%']  memcached=187.0%
[monitor] ['62%', '100%', '68%', '64%']  memcached=193.3%
[monitor] ['60%', '100%', '69%', '66%']  memcached=194.3%
[monitor] ['61%', '100%', '69%', '65%']  memcached=194.0%
[monitor] ['58%', '100%', '67%', '66%']  memcached=190.0%
[monitor] ['60%', '100%', '65%', '65%']  memcached=189.4%
[monitor] ['58%', '100%', '68%', '65%']  memcached=190.0%
[monitor] ['63%', '100%', '69%', '64%']  memcached=195.3%
[monitor] ['59%', '100%', '67%', '65%']  memcached=190.4%
[monitor] ['57%', '100%', '62%', '61%']  memcached=180.8%
[monitor] ['62%', '100%', '65%', '65%']  memcached=191.3%
[monitor] ['59%', '100%', '68%', '67%']  memcached=193.1%
[monitor] ['59%', '100%', '69%', '65%']  memcached=192.8%
[monitor] ['60%', '100%', '66%', '64%']  memcached=189.6%
[monitor] ['56%', '100%', '62%', '58%']  memcached=176.1%
[monitor] ['47%', '100%', '50%', '53%']  memcached=149.7%
[monitor] ['49%', '100%', '53%', '53%']  memcached=154.1%
[monitor] ['50%', '100%', '53%', '51%']  memcached=154.4%
[monitor] ['49%', '100%', '56%', '53%']  memcached=156.9%
[monitor] ['49%', '100%', '53%', '55%']  memcached=156.8%
[monitor] ['47%', '100%', '53%', '51%']  memcached=151.1%
[monitor] ['47%', '100%', '52%', '54%']  memcached=152.6%
[monitor] ['49%', '100%', '54%', '54%']  memcached=156.7%
[monitor] ['47%', '100%', '53%', '51%']  memcached=151.2%
[monitor] ['49%', '100%', '54%', '53%']  memcached=155.6%
[monitor] ['51%', '100%', '58%', '53%']  memcached=162.1%
[monitor] ['49%', '100%', '54%', '54%']  memcached=156.7%
[monitor] ['53%', '100%', '53%', '51%']  memcached=157.3%
[monitor] ['49%', '100%', '54%', '51%']  memcached=154.0%
[monitor] ['45%', '100%', '54%', '51%']  memcached=151.2%
[monitor] ['49%', '100%', '53%', '53%']  memcached=154.5%
[monitor] ['51%', '100%', '54%', '55%']  memcached=161.0%
[monitor] ['49%', '100%', '54%', '54%']  memcached=156.7%
[monitor] ['45%', '100%', '53%', '50%']  memcached=148.2%
[monitor] ['47%', '100%', '56%', '51%']  memcached=154.0%
[monitor] ['51%', '100%', '51%', '54%']  memcached=156.9%
[monitor] ['45%', '100%', '54%', '52%']  memcached=151.3%
[monitor] ['49%', '100%', '53%', '53%']  memcached=154.1%
[monitor] ['50%', '100%', '54%', '53%']  memcached=156.8%
[monitor] ['45%', '100%', '53%', '57%']  memcached=155.2%
[monitor] ['50%', '100%', '54%', '51%']  memcached=155.4%
[monitor] ['47%', '100%', '54%', '53%']  memcached=154.1%
[monitor] ['49%', '100%', '53%', '53%']  memcached=154.1%
[monitor] ['47%', '100%', '56%', '51%']  memcached=154.0%
[monitor] ['47%', '100%', '53%', '51%']  memcached=151.2%
[monitor] ['50%', '100%', '57%', '53%']  memcached=159.5%
[monitor] ['45%', '100%', '51%', '54%']  memcached=150.9%
[monitor] ['50%', '100%', '53%', '51%']  memcached=154.4%
[monitor] ['49%', '100%', '53%', '51%']  memcached=152.8%
[monitor] ['45%', '100%', '52%', '50%']  memcached=147.0%
[monitor] ['49%', '100%', '54%', '51%']  memcached=154.1%
[monitor] ['47%', '100%', '54%', '50%']  memcached=151.3%
[monitor] ['48%', '100%', '57%', '54%']  memcached=159.5%
[monitor] ['47%', '100%', '53%', '53%']  memcached=152.8%
[monitor] ['50%', '100%', '56%', '53%']  memcached=158.3%
[monitor] ['48%', '100%', '56%', '54%']  memcached=158.1%
[monitor] ['44%', '100%', '51%', '51%']  memcached=146.5%
[monitor] ['50%', '100%', '56%', '53%']  memcached=158.5%
[monitor] ['49%', '100%', '53%', '53%']  memcached=154.3%
[monitor] ['42%', '100%', '50%', '53%']  memcached=144.7%
[monitor] ['51%', '100%', '57%', '53%']  memcached=161.5%
[monitor] ['49%', '100%', '56%', '54%']  memcached=158.2%
[monitor] ['48%', '100%', '54%', '53%']  memcached=155.2%
[monitor] ['44%', '100%', '50%', '51%']  memcached=145.2%
[monitor] ['48%', '100%', '55%', '54%']  memcached=157.3%
[monitor] ['50%', '100%', '61%', '58%']  memcached=169.4%
[monitor] ['53%', '100%', '56%', '57%']  memcached=165.8%
[monitor] ['52%', '100%', '59%', '54%']  memcached=165.3%
[monitor] ['51%', '100%', '57%', '56%']  memcached=164.1%
[monitor] ['50%', '100%', '58%', '56%']  memcached=163.9%
[monitor] ['53%', '100%', '56%', '57%']  memcached=165.6%
[monitor] ['53%', '100%', '59%', '54%']  memcached=166.1%
[monitor] ['53%', '100%', '60%', '54%']  memcached=167.2%
[monitor] ['53%', '100%', '58%', '57%']  memcached=168.3%
[monitor] ['58%', '100%', '61%', '59%']  memcached=177.5%
[monitor] ['51%', '100%', '59%', '58%']  memcached=168.8%
[monitor] ['53%', '100%', '59%', '57%']  memcached=168.9%
[monitor] ['52%', '100%', '57%', '58%']  memcached=167.0%
[monitor] ['52%', '100%', '58%', '56%']  memcached=165.0%
[monitor] ['53%', '100%', '59%', '57%']  memcached=168.5%
[monitor] ['52%', '100%', '57%', '59%']  memcached=167.5%
[monitor] ['50%', '100%', '58%', '58%']  memcached=165.5%
[monitor] ['52%', '100%', '58%', '55%']  memcached=164.4%
[monitor] ['50%', '100%', '57%', '56%']  memcached=162.7%
[monitor] ['53%', '100%', '56%', '56%']  memcached=164.4%
[monitor] ['54%', '100%', '58%', '56%']  memcached=168.2%
[monitor] ['53%', '100%', '60%', '57%']  memcached=170.1%
[monitor] ['54%', '100%', '57%', '58%']  memcached=169.8%
[monitor] ['47%', '100%', '60%', '58%']  memcached=165.2%
[monitor] ['53%', '100%', '59%', '57%']  memcached=169.5%
[monitor] ['52%', '100%', '56%', '52%']  memcached=159.3%
[monitor] ['54%', '100%', '62%', '58%']  memcached=174.8%
[monitor] ['56%', '100%', '60%', '59%']  memcached=175.3%
[monitor] ['56%', '100%', '59%', '60%']  memcached=174.7%
[monitor] ['53%', '100%', '61%', '57%']  memcached=171.2%
[monitor] ['50%', '100%', '58%', '57%']  memcached=164.3%
[monitor] ['52%', '100%', '57%', '56%']  memcached=164.5%
[monitor] ['52%', '100%', '60%', '59%']  memcached=171.0%
[monitor] ['52%', '100%', '57%', '57%']  memcached=165.8%
[monitor] ['50%', '100%', '57%', '57%']  memcached=164.3%
[monitor] ['52%', '100%', '57%', '56%']  memcached=164.2%
[monitor] ['50%', '100%', '59%', '57%']  memcached=166.0%
[monitor] ['52%', '100%', '57%', '58%']  memcached=167.0%
[monitor] ['53%', '100%', '57%', '53%']  memcached=163.0%
[monitor] ['51%', '100%', '60%', '59%']  memcached=170.9%
[monitor] ['54%', '100%', '60%', '59%']  memcached=173.7%
[monitor] ['52%', '100%', '58%', '59%']  memcached=169.3%
[monitor] ['53%', '100%', '61%', '57%']  memcached=171.2%
[monitor] ['54%', '100%', '60%', '58%']  memcached=172.6%
[monitor] ['53%', '100%', '58%', '54%']  memcached=165.6%
[monitor] ['52%', '100%', '57%', '56%']  memcached=164.5%
[monitor] ['54%', '100%', '60%', '56%']  memcached=170.2%
[monitor] ['50%', '100%', '57%', '57%']  memcached=164.3%
[monitor] ['51%', '100%', '59%', '56%']  memcached=165.8%
[monitor] ['44%', '100%', '50%', '49%']  memcached=142.7%
[monitor] ['43%', '100%', '46%', '42%']  memcached=130.5%
[MEMCACHED] cores updated to: ['0', '3']
[freqmine] cores updated to: [1, 2]
[monitor] ['51%', '100%', '100%', '51%']  memcached=102.9%
[monitor] ['44%', '100%', '100%', '53%']  memcached=96.4%
[monitor] ['44%', '100%', '100%', '47%']  memcached=91.2%
[monitor] ['47%', '100%', '100%', '47%']  memcached=94.3%
[monitor] ['45%', '100%', '100%', '50%']  memcached=95.5%
[monitor] ['47%', '100%', '100%', '49%']  memcached=95.6%
[monitor] ['44%', '100%', '100%', '49%']  memcached=92.7%
[monitor] ['50%', '100%', '100%', '51%']  memcached=101.4%
[monitor] ['41%', '100%', '100%', '47%']  memcached=87.7%
[monitor] ['41%', '100%', '100%', '44%']  memcached=84.7%
[monitor] ['47%', '100%', '100%', '49%']  memcached=95.6%
[monitor] ['49%', '100%', '100%', '50%']  memcached=98.6%
[monitor] ['44%', '100%', '100%', '50%']  memcached=94.1%
[monitor] ['45%', '100%', '100%', '47%']  memcached=92.7%
[monitor] ['50%', '100%', '100%', '51%']  memcached=101.4%
[monitor] ['48%', '100%', '100%', '53%']  memcached=101.3%
[monitor] ['49%', '100%', '100%', '50%']  memcached=98.6%
[monitor] ['41%', '100%', '100%', '49%']  memcached=89.2%
[monitor] ['49%', '100%', '100%', '46%']  memcached=94.4%
[monitor] ['44%', '100%', '100%', '49%']  memcached=92.8%
[monitor] ['46%', '100%', '100%', '49%']  memcached=94.3%
[monitor] ['45%', '100%', '100%', '49%']  memcached=94.0%
[monitor] ['46%', '100%', '100%', '49%']  memcached=94.3%
[monitor] ['42%', '100%', '100%', '46%']  memcached=88.1%
[monitor] ['48%', '100%', '100%', '50%']  memcached=98.5%
[monitor] ['46%', '100%', '100%', '49%']  memcached=94.3%
[monitor] ['49%', '100%', '100%', '49%']  memcached=97.2%
[monitor] ['44%', '100%', '100%', '45%']  memcached=89.6%
[monitor] ['44%', '100%', '100%', '49%']  memcached=92.7%
[monitor] ['49%', '100%', '100%', '50%']  memcached=98.6%
[monitor] ['45%', '100%', '100%', '49%']  memcached=94.0%
[monitor] ['46%', '100%', '100%', '44%']  memcached=89.8%
[monitor] ['46%', '100%', '100%', '50%']  memcached=95.7%
[monitor] ['44%', '100%', '100%', '47%']  memcached=91.3%
[monitor] ['44%', '100%', '100%', '49%']  memcached=92.3%
[monitor] ['46%', '100%', '100%', '47%']  memcached=92.8%
[monitor] ['47%', '100%', '100%', '50%']  memcached=97.2%
[monitor] ['44%', '100%', '100%', '45%']  memcached=89.2%
[monitor] ['44%', '100%', '100%', '46%']  memcached=89.8%
[monitor] ['46%', '100%', '100%', '47%']  memcached=92.8%
[monitor] ['42%', '100%', '100%', '44%']  memcached=86.2%
[monitor] ['44%', '100%', '100%', '49%']  memcached=92.3%
[monitor] ['44%', '100%', '100%', '46%']  memcached=89.8%
[monitor] ['44%', '100%', '100%', '49%']  memcached=92.3%
[monitor] ['47%', '100%', '100%', '50%']  memcached=97.1%
[monitor] ['44%', '100%', '100%', '49%']  memcached=92.7%
[monitor] ['44%', '100%', '100%', '51%']  memcached=95.4%
[monitor] ['44%', '100%', '100%', '45%']  memcached=89.6%
[monitor] ['76%', '100%', '100%', '68%']  memcached=143.4%
[monitor] ['82%', '100%', '100%', '69%']  memcached=151.3%
[monitor] ['78%', '100%', '100%', '74%']  memcached=151.3%
[monitor] ['73%', '100%', '100%', '79%']  memcached=151.5%
[monitor] ['74%', '100%', '100%', '77%']  memcached=151.4%
[monitor] ['79%', '100%', '100%', '73%']  memcached=151.8%
[monitor] ['71%', '100%', '100%', '79%']  memcached=149.4%
[monitor] ['74%', '100%', '100%', '79%']  memcached=153.1%
[monitor] ['85%', '100%', '100%', '69%']  memcached=153.9%
[monitor] ['79%', '100%', '100%', '82%']  memcached=160.6%
[MEMCACHED] cores updated to: ['0', '1', '3']
[freqmine] cores updated to: [2]
[monitor] ['64%', '65%', '100%', '68%']  memcached=196.2%
[monitor] ['59%', '65%', '100%', '69%']  memcached=192.7%
[monitor] ['61%', '67%', '100%', '71%']  memcached=197.9%
[monitor] ['61%', '65%', '100%', '69%']  memcached=193.9%
[monitor] ['62%', '64%', '100%', '69%']  memcached=194.0%
[monitor] ['62%', '65%', '100%', '68%']  memcached=194.1%
[monitor] ['60%', '61%', '100%', '65%']  memcached=185.3%
[monitor] ['61%', '66%', '100%', '67%']  memcached=193.0%
[monitor] ['62%', '69%', '100%', '69%']  memcached=200.5%
[monitor] ['59%', '62%', '100%', '65%']  memcached=185.8%
[monitor] ['63%', '66%', '100%', '72%']  memcached=200.7%
[monitor] ['62%', '65%', '100%', '68%']  memcached=194.1%
[monitor] ['59%', '64%', '100%', '66%']  memcached=188.4%
[monitor] ['64%', '68%', '100%', '70%']  memcached=201.0%
[monitor] ['59%', '64%', '100%', '67%']  memcached=189.7%
[monitor] ['62%', '65%', '100%', '69%']  memcached=195.0%
[monitor] ['62%', '65%', '100%', '68%']  memcached=194.1%
[monitor] ['62%', '65%', '100%', '69%']  memcached=195.0%
[monitor] ['62%', '66%', '100%', '69%']  memcached=196.0%
[monitor] ['61%', '66%', '100%', '71%']  memcached=196.9%
[monitor] ['65%', '68%', '100%', '69%']  memcached=200.9%
[monitor] ['62%', '66%', '100%', '68%']  memcached=195.1%
[monitor] ['59%', '65%', '100%', '68%']  memcached=191.7%
[monitor] ['64%', '67%', '100%', '71%']  memcached=201.7%
[monitor] ['59%', '62%', '100%', '68%']  memcached=189.5%
[monitor] ['60%', '66%', '100%', '67%']  memcached=192.4%
[monitor] ['61%', '65%', '100%', '67%']  memcached=192.0%
[monitor] ['62%', '65%', '100%', '69%']  memcached=195.0%
[monitor] ['61%', '68%', '100%', '70%']  memcached=198.0%
[monitor] ['59%', '65%', '100%', '67%']  memcached=190.7%
[monitor] ['62%', '66%', '100%', '68%']  memcached=195.1%
[monitor] ['55%', '64%', '100%', '67%']  memcached=185.1%
[monitor] ['61%', '63%', '100%', '68%']  memcached=191.1%
[monitor] ['65%', '69%', '100%', '70%']  memcached=203.2%
[monitor] ['62%', '67%', '100%', '69%']  memcached=197.0%
[monitor] ['62%', '64%', '100%', '65%']  memcached=190.1%
[monitor] ['60%', '63%', '100%', '67%']  memcached=189.5%
[monitor] ['61%', '64%', '100%', '69%']  memcached=192.8%
[monitor] ['60%', '64%', '100%', '65%']  memcached=188.3%
[monitor] ['58%', '61%', '100%', '66%']  memcached=183.9%
[monitor] ['41%', '43%', '100%', '46%']  memcached=129.7%
[MEMCACHED] cores updated to: ['0', '3']
[freqmine] cores updated to: [1, 2]
[monitor] ['54%', '100%', '100%', '58%']  memcached=112.6%
[monitor] ['52%', '100%', '100%', '57%']  memcached=108.3%
[monitor] ['53%', '100%', '100%', '58%']  memcached=111.3%
[monitor] ['55%', '100%', '100%', '55%']  memcached=109.1%
[monitor] ['47%', '100%', '100%', '56%']  memcached=102.4%
[monitor] ['48%', '100%', '100%', '48%']  memcached=97.0%
[monitor] ['50%', '100%', '100%', '54%']  memcached=104.3%
[monitor] ['53%', '100%', '100%', '53%']  memcached=105.6%
[monitor] ['51%', '100%', '100%', '54%']  memcached=105.5%
[monitor] ['47%', '100%', '100%', '54%']  memcached=101.2%
[monitor] ['50%', '100%', '100%', '53%']  memcached=102.8%
[monitor] ['53%', '100%', '100%', '53%']  memcached=105.9%
[monitor] ['48%', '100%', '100%', '51%']  memcached=99.9%
[monitor] ['51%', '100%', '100%', '53%']  memcached=104.4%
[monitor] ['53%', '100%', '100%', '53%']  memcached=105.6%
[monitor] ['48%', '100%', '100%', '51%']  memcached=99.9%
[monitor] ['53%', '100%', '100%', '53%']  memcached=105.7%
[monitor] ['47%', '100%', '100%', '51%']  memcached=98.3%
[monitor] ['50%', '100%', '100%', '53%']  memcached=102.8%
[monitor] ['50%', '100%', '100%', '52%']  memcached=101.5%
[monitor] ['51%', '100%', '100%', '54%']  memcached=105.5%
[monitor] ['50%', '100%', '100%', '54%']  memcached=104.3%
[monitor] ['50%', '100%', '100%', '54%']  memcached=104.3%
[monitor] ['51%', '100%', '100%', '53%']  memcached=104.2%
[monitor] ['51%', '100%', '100%', '51%']  memcached=102.9%
[monitor] ['56%', '100%', '100%', '56%']  memcached=111.1%
[monitor] ['52%', '100%', '100%', '53%']  memcached=104.5%
[monitor] ['53%', '100%', '100%', '56%']  memcached=108.3%
[monitor] ['53%', '100%', '100%', '57%']  memcached=110.1%
[monitor] ['45%', '100%', '100%', '54%']  memcached=99.5%
[monitor] ['50%', '100%', '100%', '52%']  memcached=101.5%
[monitor] ['54%', '100%', '100%', '54%']  memcached=108.3%
[monitor] ['52%', '100%', '100%', '56%']  memcached=107.1%
[monitor] ['51%', '100%', '100%', '53%']  memcached=104.2%
[monitor] ['51%', '100%', '100%', '58%']  memcached=109.3%
[monitor] ['50%', '100%', '100%', '53%']  memcached=102.9%
[monitor] ['51%', '100%', '100%', '53%']  memcached=104.2%
[monitor] ['50%', '100%', '100%', '54%']  memcached=104.3%
[monitor] ['47%', '100%', '100%', '57%']  memcached=103.6%
[monitor] ['53%', '100%', '100%', '54%']  memcached=107.0%
